worker_skill_id,worker_id,skill_id,proficiency_level,source,validated_flag,last_assessed_date
WS000020404,W00003819,SK00011,3,Self Assessment,False,2025-12-25
WS000020405,W00003819,SK00009,3,Self Assessment,False,2025-02-16
WS000020406,W00003819,SK00020,2,Manager Assessment,True,2025-02-24
WS000020407,W00003819,SK00008,3,Self Assessment,False,2026-02-09
WS000020408,W00003820,SK00024,3,Self Assessment,False,2026-05-10
WS000020409,W00003820,SK00010,5,Manager Assessment,True,2026-05-12
WS000020410,W00003820,SK00006,3,Manager Assessment,True,2025-10-03
WS000020411,W00003820,SK00009,3,Manager Assessment,True,2025-07-21
WS000020412,W00003820,SK00013,3,Manager Assessment,True,2026-01-30
WS000020413,W00003820,SK00008,5,Certification,True,2025-03-23
WS000020414,W00003821,SK00010,2,Self Assessment,False,2025-03-16
WS000020415,W00003821,SK00006,3,Self Assessment,False,2025-05-01
WS000020416,W00003821,SK00009,4,Manager Assessment,True,2025-07-04
WS000020417,W00003821,SK00005,4,Learning Completion,True,2025-10-06
WS000020418,W00003821,SK00008,3,Manager Assessment,True,2025-12-05
WS000020419,W00003822,SK00017,3,Manager Assessment,True,2025-06-29
WS000020420,W00003822,SK00007,3,Manager Assessment,True,2025-12-11
WS000020421,W00003822,SK00005,2,Learning Completion,True,2026-05-28
WS000020422,W00003822,SK00009,4,Manager Assessment,False,2025-01-18
WS000020423,W00003823,SK00006,5,Manager Assessment,True,2025-08-13
WS000020424,W00003823,SK00007,1,Certification,True,2025-11-27
WS000020425,W00003823,SK00018,2,Learning Completion,True,2025-02-22
WS000020426,W00003823,SK00005,4,Self Assessment,False,2025-10-15
WS000020427,W00003823,SK00022,3,Manager Assessment,True,2025-11-15
WS000020428,W00003823,SK00008,5,Manager Assessment,True,2025-09-05
WS000020429,W00003824,SK00018,3,Learning Completion,False,2025-10-10
WS000020430,W00003824,SK00023,2,Self Assessment,False,2025-10-01
WS000020431,W00003824,SK00011,2,Certification,True,2025-07-03
WS000020432,W00003824,SK00027,2,Certification,True,2025-06-17
WS000020433,W00003824,SK00019,4,Learning Completion,True,2025-01-18
WS000020434,W00003824,SK00004,4,Certification,True,2025-08-05
WS000020435,W00003825,SK00038,2,Self Assessment,False,2025-02-19
WS000020436,W00003825,SK00006,3,Self Assessment,False,2026-01-03
WS000020437,W00003825,SK00007,4,Manager Assessment,True,2025-05-18
WS000020438,W00003825,SK00032,2,Self Assessment,False,2025-06-18
WS000020439,W00003825,SK00033,2,Manager Assessment,True,2026-06-10
WS000020440,W00003825,SK00005,1,Manager Assessment,True,2025-01-07
WS000020441,W00003825,SK00008,3,Learning Completion,True,2026-01-26
WS000020442,W00003826,SK00024,4,Manager Assessment,True,2025-11-20
WS000020443,W00003826,SK00034,3,Learning Completion,True,2026-02-22
WS000020444,W00003826,SK00011,3,Self Assessment,False,2025-12-31
WS000020445,W00003826,SK00003,2,Manager Assessment,True,2025-02-27
WS000020446,W00003826,SK00002,1,Manager Assessment,True,2025-03-18
WS000020447,W00003827,SK00024,2,Manager Assessment,True,2025-10-02
WS000020448,W00003827,SK00030,4,Self Assessment,False,2025-06-04
WS000020449,W00003827,SK00010,3,Certification,True,2025-01-22
WS000020450,W00003827,SK00007,2,Manager Assessment,True,2026-01-11
WS000020451,W00003827,SK00039,3,Manager Assessment,True,2026-01-30
WS000020452,W00003827,SK00013,3,Learning Completion,False,2025-05-07
WS000020453,W00003827,SK00009,3,Manager Assessment,True,2025-07-09
WS000020454,W00003828,SK00031,1,Certification,True,2025-03-09
WS000020455,W00003828,SK00026,3,Manager Assessment,True,2025-12-11
WS000020456,W00003828,SK00018,4,Manager Assessment,True,2025-01-18
WS000020457,W00003828,SK00023,3,Self Assessment,False,2026-05-09
WS000020458,W00003828,SK00027,2,Learning Completion,True,2026-06-16
WS000020459,W00003828,SK00036,5,Learning Completion,True,2025-10-10
WS000020460,W00003828,SK00022,3,Self Assessment,False,2026-03-20
WS000020461,W00003828,SK00009,2,Self Assessment,False,2026-05-29
WS000020462,W00003829,SK00010,5,Self Assessment,False,2025-07-03
WS000020463,W00003829,SK00023,3,Manager Assessment,True,2025-05-26
WS000020464,W00003829,SK00015,3,Manager Assessment,True,2026-06-01
WS000020465,W00003829,SK00009,1,Learning Completion,True,2025-06-20
WS000020466,W00003830,SK00026,2,Certification,True,2025-01-12
WS000020467,W00003830,SK00027,1,Learning Completion,True,2026-05-28
WS000020468,W00003830,SK00028,5,Self Assessment,False,2025-03-10
WS000020469,W00003830,SK00033,4,Self Assessment,False,2026-01-28
WS000020470,W00003831,SK00026,2,Manager Assessment,False,2026-04-26
WS000020471,W00003831,SK00018,5,Learning Completion,False,2025-07-04
WS000020472,W00003831,SK00011,3,Self Assessment,False,2026-01-10
WS000020473,W00003831,SK00027,2,Manager Assessment,True,2025-03-20
WS000020474,W00003831,SK00005,2,Self Assessment,False,2026-02-09
WS000020475,W00003831,SK00025,5,Self Assessment,False,2025-09-27
WS000020476,W00003832,SK00006,1,Manager Assessment,True,2025-04-24
WS000020477,W00003832,SK00026,3,Manager Assessment,True,2025-09-22
WS000020478,W00003832,SK00004,3,Self Assessment,False,2026-01-06
WS000020479,W00003832,SK00023,3,Certification,False,2025-03-23
WS000020480,W00003832,SK00027,3,Manager Assessment,True,2025-03-31
WS000020481,W00003832,SK00033,4,Certification,True,2024-12-31
WS000020482,W00003832,SK00020,2,Manager Assessment,False,2025-12-18
WS000020483,W00003832,SK00009,3,Manager Assessment,True,2026-01-07
WS000020484,W00003833,SK00024,3,Certification,True,2025-06-08
WS000020485,W00003833,SK00031,3,Self Assessment,False,2025-01-21
WS000020486,W00003833,SK00006,2,Certification,True,2026-02-22
WS000020487,W00003833,SK00029,4,Manager Assessment,True,2025-07-10
WS000020488,W00003833,SK00019,3,Self Assessment,False,2025-02-15
WS000020489,W00003833,SK00033,5,Self Assessment,False,2025-05-15
WS000020490,W00003833,SK00005,2,Certification,True,2026-03-04
WS000020491,W00003833,SK00009,2,Self Assessment,False,2025-06-04
WS000020492,W00003834,SK00026,3,Self Assessment,False,2026-01-03
WS000020493,W00003834,SK00014,3,Self Assessment,False,2025-01-30
WS000020494,W00003834,SK00004,2,Self Assessment,False,2025-02-11
WS000020495,W00003834,SK00011,4,Certification,True,2025-07-27
WS000020496,W00003834,SK00027,3,Learning Completion,True,2026-06-10
WS000020497,W00003834,SK00033,2,Certification,False,2025-06-29
WS000020498,W00003834,SK00013,3,Manager Assessment,True,2025-05-27
WS000020499,W00003834,SK00022,4,Manager Assessment,True,2025-07-29
WS000020500,W00003835,SK00031,2,Manager Assessment,True,2025-01-31
WS000020501,W00003835,SK00038,5,Self Assessment,False,2025-07-29
WS000020502,W00003835,SK00011,2,Learning Completion,True,2026-03-21
WS000020503,W00003835,SK00034,3,Self Assessment,False,2025-08-17
WS000020504,W00003836,SK00017,4,Manager Assessment,True,2026-06-17
WS000020505,W00003836,SK00026,2,Certification,True,2025-08-05
WS000020506,W00003836,SK00032,2,Manager Assessment,True,2025-08-07
WS000020507,W00003836,SK00027,2,Self Assessment,False,2026-05-09
WS000020508,W00003836,SK00033,1,Manager Assessment,True,2025-01-20
WS000020509,W00003836,SK00036,4,Manager Assessment,True,2025-12-01
WS000020510,W00003836,SK00013,3,Manager Assessment,True,2026-02-20
WS000020511,W00003836,SK00008,2,Self Assessment,False,2026-04-08
WS000020512,W00003837,SK00032,1,Certification,True,2025-09-05
WS000020513,W00003837,SK00023,1,Manager Assessment,True,2025-12-27
WS000020514,W00003837,SK00011,1,Manager Assessment,True,2025-04-11
WS000020515,W00003837,SK00004,3,Certification,True,2025-03-21
WS000020516,W00003837,SK00036,4,Manager Assessment,True,2025-08-08
WS000020517,W00003838,SK00030,2,Manager Assessment,True,2025-09-05
WS000020518,W00003838,SK00017,4,Self Assessment,False,2025-06-21
WS000020519,W00003838,SK00006,1,Self Assessment,False,2026-01-28
WS000020520,W00003838,SK00029,3,Manager Assessment,True,2025-02-26
WS000020521,W00003838,SK00011,3,Certification,True,2026-02-11
WS000020522,W00003838,SK00027,1,Manager Assessment,True,2025-11-21
WS000020523,W00003838,SK00033,3,Certification,True,2025-01-03
WS000020524,W00003838,SK00020,4,Manager Assessment,True,2026-03-20
WS000020525,W00003839,SK00010,4,Self Assessment,False,2025-08-02
WS000020526,W00003839,SK00006,4,Manager Assessment,True,2025-08-08
WS000020527,W00003839,SK00008,4,Self Assessment,False,2025-09-10
WS000020528,W00003839,SK00037,3,Manager Assessment,True,2025-01-09
WS000020529,W00003839,SK00005,3,Certification,True,2026-04-14
WS000020530,W00003839,SK00012,3,Self Assessment,False,2026-04-19
WS000020531,W00003839,SK00009,3,Manager Assessment,True,2025-06-20
WS000020532,W00003840,SK00031,2,Learning Completion,True,2025-06-27
WS000020533,W00003840,SK00018,3,Certification,True,2026-01-31
WS000020534,W00003840,SK00016,3,Self Assessment,False,2026-05-08
WS000020535,W00003840,SK00027,3,Learning Completion,True,2025-04-27
WS000020536,W00003841,SK00010,4,Certification,True,2025-10-12
WS000020537,W00003841,SK00007,2,Certification,True,2025-05-25
WS000020538,W00003841,SK00005,3,Learning Completion,True,2025-07-15
WS000020539,W00003841,SK00008,3,Self Assessment,False,2025-11-08
WS000020540,W00003842,SK00024,5,Learning Completion,True,2025-11-04
WS000020541,W00003842,SK00010,2,Learning Completion,False,2025-06-03
WS000020542,W00003842,SK00006,1,Certification,True,2025-08-20
WS000020543,W00003842,SK00026,4,Learning Completion,True,2025-01-12
WS000020544,W00003842,SK00021,3,Self Assessment,False,2025-08-07
WS000020545,W00003842,SK00005,5,Manager Assessment,True,2025-02-14
WS000020546,W00003842,SK00008,2,Self Assessment,False,2025-10-28
WS000020547,W00003843,SK00017,5,Manager Assessment,True,2025-06-29
WS000020548,W00003843,SK00026,2,Manager Assessment,True,2025-05-25
WS000020549,W00003843,SK00029,3,Self Assessment,False,2025-07-29
WS000020550,W00003843,SK00027,3,Manager Assessment,True,2025-07-15
WS000020551,W00003843,SK00033,3,Manager Assessment,True,2026-05-03
WS000020552,W00003843,SK00002,3,Manager Assessment,True,2025-11-05
WS000020553,W00003844,SK00030,2,Certification,False,2025-07-01
WS000020554,W00003844,SK00010,3,Self Assessment,False,2025-09-22
WS000020555,W00003844,SK00018,5,Manager Assessment,True,2025-03-17
WS000020556,W00003844,SK00029,3,Certification,True,2025-06-20
WS000020557,W00003844,SK00028,1,Manager Assessment,True,2026-01-16
WS000020558,W00003844,SK00037,3,Self Assessment,False,2025-06-29
WS000020559,W00003844,SK00012,4,Learning Completion,True,2025-05-23
WS000020560,W00003844,SK00009,1,Manager Assessment,True,2025-12-19
WS000020561,W00003845,SK00026,3,Manager Assessment,True,2026-02-19
WS000020562,W00003845,SK00035,2,Manager Assessment,True,2025-08-03
WS000020563,W00003845,SK00029,5,Manager Assessment,True,2025-07-24
WS000020564,W00003845,SK00015,3,Manager Assessment,True,2025-01-28
WS000020565,W00003845,SK00027,3,Manager Assessment,True,2025-10-14
WS000020566,W00003845,SK00028,2,Manager Assessment,True,2025-03-01
WS000020567,W00003845,SK00037,2,Learning Completion,True,2026-04-03
WS000020568,W00003846,SK00010,5,Certification,True,2025-06-08
WS000020569,W00003846,SK00007,1,Self Assessment,False,2026-03-21
WS000020570,W00003846,SK00004,4,Manager Assessment,True,2025-06-01
WS000020571,W00003846,SK00039,1,Self Assessment,False,2025-07-12
WS000020572,W00003846,SK00011,2,Certification,True,2025-03-27
WS000020573,W00003846,SK00033,3,Manager Assessment,True,2025-09-15
WS000020574,W00003846,SK00003,3,Manager Assessment,False,2025-12-11
WS000020575,W00003846,SK00009,2,Manager Assessment,True,2025-08-06
WS000020576,W00003847,SK00010,3,Self Assessment,False,2025-03-25
WS000020577,W00003847,SK00007,1,Manager Assessment,True,2026-06-20
WS000020578,W00003847,SK00023,5,Manager Assessment,False,2025-02-24
WS000020579,W00003847,SK00005,3,Learning Completion,True,2026-04-14
WS000020580,W00003847,SK00009,2,Manager Assessment,True,2026-02-24
WS000020581,W00003848,SK00037,4,Manager Assessment,True,2025-07-30
WS000020582,W00003848,SK00026,3,Self Assessment,False,2026-05-19
WS000020583,W00003848,SK00027,1,Manager Assessment,False,2025-01-19
WS000020584,W00003848,SK00033,4,Manager Assessment,True,2025-02-14
WS000020585,W00003849,SK00034,2,Certification,False,2026-06-11
WS000020586,W00003849,SK00030,2,Certification,True,2026-04-09
WS000020587,W00003849,SK00026,2,Learning Completion,True,2026-06-20
WS000020588,W00003849,SK00007,4,Learning Completion,True,2025-05-26
WS000020589,W00003849,SK00039,4,Certification,True,2026-04-29
WS000020590,W00003849,SK00027,2,Learning Completion,True,2025-06-07
WS000020591,W00003849,SK00028,3,Learning Completion,True,2026-06-21
WS000020592,W00003849,SK00019,2,Certification,False,2025-03-14
WS000020593,W00003850,SK00029,2,Self Assessment,False,2025-08-15
WS000020594,W00003850,SK00023,3,Manager Assessment,False,2026-05-29
WS000020595,W00003850,SK00026,1,Learning Completion,True,2026-05-30
WS000020596,W00003850,SK00033,2,Manager Assessment,True,2025-12-25
WS000020597,W00003851,SK00026,2,Learning Completion,True,2025-05-25
WS000020598,W00003851,SK00018,5,Manager Assessment,True,2026-03-13
WS000020599,W00003851,SK00011,3,Manager Assessment,True,2025-06-13
WS000020600,W00003851,SK00027,2,Self Assessment,False,2026-05-21
WS000020601,W00003851,SK00036,3,Self Assessment,False,2025-07-18
WS000020602,W00003851,SK00040,4,Manager Assessment,True,2025-06-12
WS000020603,W00003851,SK00025,1,Manager Assessment,True,2026-02-22
WS000020604,W00003851,SK00009,2,Manager Assessment,True,2025-05-31
WS000020605,W00003853,SK00031,2,Manager Assessment,True,2026-06-02
WS000020606,W00003853,SK00038,3,Manager Assessment,True,2026-05-25
WS000020607,W00003853,SK00026,3,Self Assessment,False,2026-01-06
WS000020608,W00003853,SK00032,2,Self Assessment,False,2025-05-05
WS000020609,W00003853,SK00029,1,Certification,True,2025-09-24
WS000020610,W00003853,SK00027,2,Certification,True,2025-11-16
WS000020611,W00003853,SK00033,3,Manager Assessment,False,2025-05-02
WS000020612,W00003853,SK00040,2,Manager Assessment,True,2025-10-20
WS000020613,W00003854,SK00006,3,Self Assessment,False,2025-08-14
WS000020614,W00003854,SK00026,3,Self Assessment,False,2025-01-20
WS000020615,W00003854,SK00027,3,Self Assessment,False,2025-07-21
WS000020616,W00003854,SK00028,5,Certification,True,2025-07-23
WS000020617,W00003855,SK00006,1,Self Assessment,False,2026-04-16
WS000020618,W00003855,SK00014,4,Manager Assessment,True,2025-11-23
WS000020619,W00003855,SK00009,3,Learning Completion,True,2025-02-16
WS000020620,W00003855,SK00005,4,Learning Completion,True,2025-01-24
WS000020621,W00003855,SK00008,5,Manager Assessment,True,2025-03-13
WS000020622,W00003856,SK00031,2,Certification,True,2025-10-15
WS000020623,W00003856,SK00026,3,Certification,False,2025-12-28
WS000020624,W00003856,SK00018,3,Self Assessment,False,2025-07-13
WS000020625,W00003856,SK00011,3,Self Assessment,False,2026-03-04
WS000020626,W00003856,SK00021,2,Certification,True,2025-12-16
WS000020627,W00003856,SK00020,3,Manager Assessment,False,2025-07-08
WS000020628,W00003856,SK00036,2,Manager Assessment,True,2025-05-14
WS000020629,W00003856,SK00022,5,Learning Completion,True,2025-05-05
WS000020630,W00003857,SK00031,3,Self Assessment,False,2025-04-14
WS000020631,W00003857,SK00035,1,Manager Assessment,False,2025-09-04
WS000020632,W00003857,SK00026,3,Manager Assessment,True,2025-08-20
WS000020633,W00003857,SK00018,3,Certification,True,2026-01-29
WS000020634,W00003858,SK00017,3,Self Assessment,False,2025-05-21
WS000020635,W00003858,SK00014,4,Manager Assessment,True,2025-03-08
WS000020636,W00003858,SK00007,2,Learning Completion,True,2026-02-18
WS000020637,W00003858,SK00008,3,Manager Assessment,True,2025-11-16
WS000020638,W00003859,SK00033,2,Certification,True,2025-02-08
WS000020639,W00003859,SK00006,4,Self Assessment,False,2025-08-20
WS000020640,W00003859,SK00007,2,Manager Assessment,False,2026-04-20
WS000020641,W00003859,SK00008,3,Certification,True,2026-01-10
WS000020642,W00003859,SK00021,3,Manager Assessment,True,2025-03-02
WS000020643,W00003859,SK00005,1,Self Assessment,False,2025-03-26
WS000020644,W00003859,SK00009,3,Certification,True,2025-10-09
WS000020645,W00003861,SK00024,3,Learning Completion,True,2025-08-10
WS000020646,W00003861,SK00026,4,Certification,True,2025-12-12
WS000020647,W00003861,SK00032,1,Learning Completion,True,2025-10-29
WS000020648,W00003861,SK00023,5,Learning Completion,True,2025-03-14
WS000020649,W00003861,SK00028,4,Learning Completion,True,2025-04-26
WS000020650,W00003861,SK00036,4,Manager Assessment,True,2026-03-07
WS000020651,W00003861,SK00002,3,Manager Assessment,True,2026-06-19
WS000020652,W00003862,SK00024,5,Manager Assessment,True,2025-03-21
WS000020653,W00003862,SK00006,3,Manager Assessment,True,2026-04-23
WS000020654,W00003862,SK00007,3,Manager Assessment,True,2026-05-02
WS000020655,W00003862,SK00028,5,Self Assessment,False,2025-07-04
WS000020656,W00003862,SK00033,4,Learning Completion,True,2025-09-10
WS000020657,W00003862,SK00001,2,Self Assessment,False,2025-08-10
WS000020658,W00003862,SK00037,4,Self Assessment,False,2025-04-11
WS000020659,W00003862,SK00009,4,Learning Completion,True,2026-04-04
WS000020660,W00003863,SK00006,4,Self Assessment,False,2026-06-01
WS000020661,W00003863,SK00026,3,Learning Completion,True,2026-03-21
WS000020662,W00003863,SK00029,4,Self Assessment,False,2026-02-22
WS000020663,W00003863,SK00037,3,Learning Completion,True,2026-02-10
WS000020664,W00003863,SK00008,2,Manager Assessment,False,2025-04-30
WS000020665,W00003864,SK00030,2,Learning Completion,True,2025-12-24
WS000020666,W00003864,SK00010,3,Manager Assessment,True,2025-01-09
WS000020667,W00003864,SK00006,1,Self Assessment,False,2026-04-20
WS000020668,W00003864,SK00029,4,Learning Completion,False,2025-01-03
WS000020669,W00003864,SK00020,1,Manager Assessment,True,2026-04-24
WS000020670,W00003864,SK00005,3,Manager Assessment,True,2025-03-10
WS000020671,W00003864,SK00008,3,Learning Completion,True,2025-12-30
WS000020672,W00003865,SK00030,2,Manager Assessment,True,2025-07-03
WS000020673,W00003865,SK00031,3,Certification,False,2025-10-15
WS000020674,W00003865,SK00026,3,Manager Assessment,True,2025-06-27
WS000020675,W00003865,SK00018,3,Manager Assessment,True,2026-05-07
WS000020676,W00003865,SK00032,4,Certification,True,2025-04-17
WS000020677,W00003865,SK00023,4,Self Assessment,False,2025-04-27
WS000020678,W00003865,SK00011,3,Certification,True,2025-12-12
WS000020679,W00003865,SK00027,4,Manager Assessment,True,2025-08-09
WS000020680,W00003866,SK00029,4,Self Assessment,False,2025-08-29
WS000020681,W00003866,SK00023,3,Learning Completion,True,2026-01-07
WS000020682,W00003866,SK00011,3,Learning Completion,True,2025-05-04
WS000020683,W00003866,SK00028,4,Learning Completion,True,2025-10-28
WS000020684,W00003866,SK00033,5,Self Assessment,False,2025-05-04
WS000020685,W00003867,SK00024,2,Self Assessment,False,2026-01-01
WS000020686,W00003867,SK00017,3,Learning Completion,True,2026-05-07
WS000020687,W00003867,SK00006,2,Certification,True,2026-05-23
WS000020688,W00003867,SK00026,3,Manager Assessment,True,2025-01-12
WS000020689,W00003867,SK00018,3,Manager Assessment,True,2026-05-31
WS000020690,W00003867,SK00033,3,Self Assessment,False,2025-04-01
WS000020691,W00003867,SK00036,2,Manager Assessment,True,2025-01-26
WS000020692,W00003867,SK00040,5,Certification,True,2025-02-03
WS000020693,W00003868,SK00031,2,Learning Completion,True,2026-02-09
WS000020694,W00003868,SK00026,3,Learning Completion,True,2026-03-21
WS000020695,W00003868,SK00011,4,Learning Completion,True,2025-01-04
WS000020696,W00003868,SK00027,2,Self Assessment,False,2025-03-31
WS000020697,W00003868,SK00019,3,Self Assessment,False,2026-04-15
WS000020698,W00003868,SK00033,4,Self Assessment,False,2026-03-26
WS000020699,W00003868,SK00013,2,Self Assessment,False,2025-12-22
WS000020700,W00003869,SK00024,3,Learning Completion,True,2025-09-09
WS000020701,W00003869,SK00002,2,Manager Assessment,False,2025-01-01
WS000020702,W00003869,SK00003,3,Manager Assessment,True,2025-04-02
WS000020703,W00003869,SK00004,5,Learning Completion,True,2025-06-21
WS000020704,W00003870,SK00031,2,Self Assessment,False,2026-02-14
WS000020705,W00003870,SK00011,1,Learning Completion,True,2025-10-18
WS000020706,W00003870,SK00027,2,Learning Completion,True,2026-03-25
WS000020707,W00003870,SK00022,3,Learning Completion,True,2025-01-06
WS000020708,W00003871,SK00010,3,Self Assessment,False,2025-02-01
WS000020709,W00003871,SK00031,4,Manager Assessment,True,2025-12-19
WS000020710,W00003871,SK00006,4,Manager Assessment,True,2025-11-29
WS000020711,W00003871,SK00027,3,Manager Assessment,True,2025-11-11
WS000020712,W00003871,SK00005,3,Self Assessment,False,2025-02-12
WS000020713,W00003871,SK00009,2,Self Assessment,False,2026-02-26
WS000020714,W00003873,SK00010,2,Learning Completion,True,2025-05-30
WS000020715,W00003873,SK00017,4,Manager Assessment,True,2025-02-09
WS000020716,W00003873,SK00007,3,Learning Completion,True,2025-04-11
WS000020717,W00003873,SK00023,2,Self Assessment,False,2025-07-16
WS000020718,W00003873,SK00036,3,Manager Assessment,True,2026-06-18
WS000020719,W00003873,SK00001,3,Learning Completion,True,2025-09-13
WS000020720,W00003874,SK00024,3,Manager Assessment,True,2025-09-27
WS000020721,W00003874,SK00033,2,Self Assessment,False,2026-02-17
WS000020722,W00003874,SK00030,4,Manager Assessment,True,2025-02-14
WS000020723,W00003874,SK00026,2,Self Assessment,False,2025-05-13
WS000020724,W00003874,SK00029,3,Self Assessment,False,2025-06-22
WS000020725,W00003874,SK00016,2,Self Assessment,False,2025-04-17
WS000020726,W00003874,SK00021,3,Manager Assessment,True,2025-04-06
WS000020727,W00003875,SK00029,3,Manager Assessment,False,2025-06-17
WS000020728,W00003875,SK00027,4,Self Assessment,False,2025-11-01
WS000020729,W00003875,SK00028,4,Self Assessment,False,2025-09-17
WS000020730,W00003875,SK00033,3,Learning Completion,False,2025-10-28
WS000020731,W00003876,SK00032,1,Manager Assessment,True,2025-04-03
WS000020732,W00003876,SK00029,2,Learning Completion,True,2026-03-27
WS000020733,W00003876,SK00023,3,Certification,True,2025-10-20
WS000020734,W00003876,SK00016,3,Manager Assessment,True,2025-03-02
WS000020735,W00003876,SK00027,4,Learning Completion,True,2025-05-20
WS000020736,W00003876,SK00033,3,Self Assessment,False,2024-12-30
WS000020737,W00003876,SK00040,2,Certification,True,2025-04-12
WS000020738,W00003877,SK00034,3,Manager Assessment,True,2025-12-28
WS000020739,W00003877,SK00024,2,Manager Assessment,False,2025-09-13
WS000020740,W00003877,SK00031,2,Learning Completion,True,2026-03-05
WS000020741,W00003877,SK00018,4,Self Assessment,False,2025-07-22
WS000020742,W00003877,SK00011,3,Learning Completion,True,2025-06-02
WS000020743,W00003877,SK00025,3,Manager Assessment,True,2026-04-22
WS000020744,W00003878,SK00030,3,Self Assessment,False,2025-08-04
WS000020745,W00003878,SK00031,2,Learning Completion,True,2025-12-24
WS000020746,W00003878,SK00006,5,Self Assessment,False,2026-03-02
WS000020747,W00003878,SK00026,4,Self Assessment,False,2025-12-29
WS000020748,W00003878,SK00023,3,Manager Assessment,True,2025-12-27
WS000020749,W00003878,SK00015,4,Manager Assessment,True,2026-05-05
WS000020750,W00003878,SK00003,5,Manager Assessment,True,2025-03-03
WS000020751,W00003878,SK00008,4,Certification,True,2025-05-16
WS000020752,W00003879,SK00031,4,Self Assessment,False,2025-06-20
WS000020753,W00003879,SK00035,4,Self Assessment,False,2026-02-19
WS000020754,W00003879,SK00029,3,Certification,True,2026-02-18
WS000020755,W00003879,SK00011,2,Certification,False,2025-06-09
WS000020756,W00003879,SK00027,2,Certification,True,2025-04-19
WS000020757,W00003879,SK00002,3,Manager Assessment,True,2025-12-30
WS000020758,W00003879,SK00040,3,Manager Assessment,True,2025-12-24
WS000020759,W00003879,SK00012,3,Self Assessment,False,2025-08-22
WS000020760,W00003880,SK00006,3,Self Assessment,False,2026-01-03
WS000020761,W00003880,SK00007,2,Manager Assessment,True,2025-10-18
WS000020762,W00003880,SK00033,3,Learning Completion,True,2025-08-22
WS000020763,W00003880,SK00020,2,Certification,False,2026-03-29
WS000020764,W00003880,SK00005,4,Self Assessment,False,2025-07-05
WS000020765,W00003880,SK00008,3,Manager Assessment,True,2025-04-05
WS000020766,W00003881,SK00024,3,Manager Assessment,True,2025-06-19
WS000020767,W00003881,SK00005,1,Certification,True,2025-03-23
WS000020768,W00003881,SK00008,5,Manager Assessment,True,2026-04-17
WS000020769,W00003881,SK00009,4,Self Assessment,False,2026-01-23
WS000020770,W00003882,SK00024,3,Learning Completion,False,2026-03-31
WS000020771,W00003882,SK00034,4,Manager Assessment,True,2026-03-05
WS000020772,W00003882,SK00031,3,Learning Completion,True,2025-07-02
WS000020773,W00003882,SK00026,3,Manager Assessment,True,2025-02-02
WS000020774,W00003882,SK00027,3,Learning Completion,True,2026-04-08
WS000020775,W00003883,SK00026,1,Manager Assessment,True,2026-03-16
WS000020776,W00003883,SK00023,3,Learning Completion,True,2026-02-19
WS000020777,W00003883,SK00016,3,Self Assessment,False,2025-03-10
WS000020778,W00003883,SK00027,1,Self Assessment,False,2026-01-28
WS000020779,W00003883,SK00028,2,Certification,False,2025-10-24
WS000020780,W00003883,SK00033,4,Self Assessment,False,2025-03-29
WS000020781,W00003883,SK00025,3,Manager Assessment,True,2026-01-18
WS000020782,W00003883,SK00009,3,Manager Assessment,True,2026-04-08
WS000020783,W00003884,SK00010,5,Manager Assessment,False,2025-05-26
WS000020784,W00003884,SK00006,3,Certification,True,2025-04-16
WS000020785,W00003884,SK00026,4,Self Assessment,False,2026-02-08
WS000020786,W00003884,SK00015,1,Self Assessment,False,2025-05-11
WS000020787,W00003884,SK00027,2,Manager Assessment,True,2026-04-18
WS000020788,W00003884,SK00028,4,Self Assessment,False,2025-06-18
WS000020789,W00003884,SK00033,3,Self Assessment,False,2025-07-05
WS000020790,W00003885,SK00024,2,Certification,True,2026-03-12
WS000020791,W00003885,SK00032,3,Certification,True,2025-01-13
WS000020792,W00003885,SK00035,1,Learning Completion,True,2025-10-19
WS000020793,W00003885,SK00029,2,Learning Completion,True,2025-11-10
WS000020794,W00003885,SK00039,3,Manager Assessment,False,2025-10-20
WS000020795,W00003885,SK00016,5,Learning Completion,True,2025-05-18
WS000020796,W00003885,SK00033,5,Learning Completion,True,2025-07-08
WS000020797,W00003885,SK00013,4,Self Assessment,False,2026-06-22
WS000020798,W00003886,SK00024,2,Learning Completion,True,2026-03-20
WS000020799,W00003886,SK00026,4,Self Assessment,False,2026-03-30
WS000020800,W00003886,SK00018,3,Self Assessment,False,2026-04-05
WS000020801,W00003886,SK00011,3,Manager Assessment,True,2025-12-19
WS000020802,W00003886,SK00005,2,Manager Assessment,True,2025-01-21
WS000020803,W00003887,SK00031,2,Manager Assessment,True,2026-05-10
WS000020804,W00003887,SK00010,3,Certification,True,2025-04-12
WS000020805,W00003887,SK00006,1,Learning Completion,True,2025-09-12
WS000020806,W00003887,SK00018,4,Manager Assessment,True,2025-07-01
WS000020807,W00003887,SK00011,5,Manager Assessment,True,2026-04-26
WS000020808,W00003887,SK00027,3,Self Assessment,False,2025-08-03
WS000020809,W00003887,SK00016,3,Learning Completion,True,2026-02-10
WS000020810,W00003887,SK00013,4,Manager Assessment,True,2025-12-23
WS000020811,W00003888,SK00010,2,Manager Assessment,True,2025-04-16
WS000020812,W00003888,SK00006,2,Learning Completion,True,2025-12-27
WS000020813,W00003888,SK00009,4,Manager Assessment,True,2026-03-15
WS000020814,W00003888,SK00012,4,Self Assessment,False,2026-05-03
